Project,groups,PL,MenDel.Name,Clone.ID,Sox2 (CAST),Sox2 (BL6),Fold Change,Activity,Paper
HPRT1Rspacer,spacer,PL316,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS26,Bl6/C_PL316(Sox2_6_7)_20250912_H07,5.89,6.11,0.859,0.608,EnhancerCluster
HPRT1Rspacer,spacer,PL316,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS26,Bl6/C_PL316(Sox2_6_7)_20250912_H10,6.407,6.967,0.678,0.48,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_A02,6.693,7.148,0.73,0.517,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_A04,5.912,6.422,0.702,0.497,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_A06,5.938,6.762,0.565,0.4,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_A07,7.138,7.797,0.634,0.449,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_A09,6.837,7.468,0.645,0.457,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_A10,6.928,7.275,0.786,0.557,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_A12,6.575,7.27,0.618,0.437,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_B05,7.153,7.833,0.624,0.442,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_B07,6.5,7.147,0.639,0.452,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_B08,6.973,7.725,0.594,0.42,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_B10,6.507,7.197,0.62,0.439,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_B11,6.69,7.057,0.776,0.549,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_C02,6.293,6.77,0.719,0.509,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_C04,6.697,7.6,0.535,0.378,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_C05,6.22,6.86,0.642,0.454,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_C07,6.723,7.123,0.758,0.537,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_D02,6.273,7.087,0.569,0.403,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_D03,6.45,7.107,0.634,0.449,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_D09,6.29,6.787,0.709,0.502,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_D10,6.633,7.003,0.774,0.548,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_E05,6.417,7.177,0.59,0.418,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_E09,6.257,6.68,0.746,0.528,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_F01,6.093,6.79,0.617,0.437,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_F03,6.593,7.127,0.691,0.489,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_F05,8.933,9.55,0.652,0.462,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_F11,6.297,6.68,0.767,0.543,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_G10,6.063,6.447,0.767,0.543,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_G11,7.3,8.19,0.54,0.382,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_H05,6.42,6.813,0.761,0.539,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240112_H09,6.343,6.68,0.792,0.561,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_B03,8.54,9.425,0.541,0.383,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_B05,7.22,7.43,0.865,0.613,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_B06,7.318,8.05,0.602,0.426,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_B10,5.94,6.46,0.697,0.494,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_B12,5.868,6.73,0.55,0.389,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_C02,7.018,7.527,0.703,0.498,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_C03,8.487,8.783,0.814,0.577,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_C04,5.713,6.352,0.642,0.455,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_C10,5.62,5.927,0.809,0.573,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_D04,7.555,8.335,0.582,0.412,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_D05,9.892,10.667,0.584,0.414,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL322,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSox2DHS26,Bl6/C_PL322(Sox2_6_7)_20240809_D07,10.602,11.41,0.571,0.404,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_A03,7.273,8.103,0.563,0.398,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_A04,6.818,7.455,0.643,0.455,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_A07,6.297,7.543,0.421,0.298,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_A10,6.707,7.2,0.71,0.503,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_B05,6.473,7.05,0.671,0.475,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_B10,7.05,8.17,0.46,0.325,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_C02,6.64,7.353,0.61,0.432,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_C06,7.287,8.587,0.406,0.287,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_C08,6.31,7.88,0.337,0.238,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_C09,6.533,6.887,0.783,0.555,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_C11,6.157,6.89,0.602,0.426,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_D10,6.46,7.053,0.663,0.469,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_D12,5.953,6.61,0.634,0.449,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_E01,6.147,6.863,0.609,0.431,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_E02,5.94,6.743,0.573,0.406,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_E03,5.927,7.037,0.463,0.328,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_F02,6.167,6.793,0.648,0.459,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_F03,6.617,7.69,0.475,0.336,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_F04,6.093,7.303,0.432,0.306,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_F06,6.04,6.633,0.663,0.469,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_F08,6.573,7.473,0.536,0.379,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_F11,6.317,7.023,0.613,0.434,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_G01,5.957,7.407,0.366,0.259,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_G04,6.097,6.49,0.761,0.539,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_G08,6.307,6.647,0.79,0.56,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_H01,6.277,6.79,0.701,0.496,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_H03,6.183,6.797,0.654,0.463,EnhancerCluster
RP11~158F22spacer,spacer,PL328,EnhancerCluster_RP11~158F22spacer_Sox2DHS19andSox2DHS24,Bl6/C_PL328(Sox2_6_7)_20240119_H04,6.055,6.588,0.691,0.489,EnhancerCluster
SOX2,SOX2,PL331,EnhancerCluster_SOX2_DHS16upToDHS27up,Bl6/C_PL331(Sox2_6_7)_20241125_F02,6.583,13.243,0.01,0.006,EnhancerCluster
SOX2,SOX2,PL331,EnhancerCluster_SOX2_DHS16upToDHS27up,Bl6/C_PL331(Sox2_6_7)_20241125_F03,5.45,12.223,0.009,0.005,EnhancerCluster
SOX2,SOX2,PL331,EnhancerCluster_SOX2_DHS16upToDHS27up,Bl6/C_PL331(Sox2_6_7)_20241125_F05,5.813,12.22,0.012,0.007,EnhancerCluster
SOX2,SOX2,PL332,EnhancerCluster_SOX2_DHS21upToDHS27up,Bl6/C_PL332(Sox2_6_7)_20241125_G04,6.123,11.943,0.018,0.011,EnhancerCluster
SOX2,SOX2,PL332,EnhancerCluster_SOX2_DHS21upToDHS27up,Bl6/C_PL332(Sox2_6_7)_20241125_G09,6.397,11.733,0.025,0.016,EnhancerCluster
SOX2,SOX2,PL332,EnhancerCluster_SOX2_DHS21upToDHS27up,Bl6/C_PL332(Sox2_6_7)_20241125_G10,6.087,12.173,0.015,0.009,EnhancerCluster
SOX2,SOX2,PL332,EnhancerCluster_SOX2_DHS21upToDHS27up,Bl6/C_PL332(Sox2_6_7)_20241125_G11,7.98,12.847,0.034,0.023,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A01,5.825,6.693,0.548,0.388,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A02,6.738,8.488,0.297,0.21,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A05,6.077,6.798,0.606,0.429,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A06,9.8,10.427,0.648,0.459,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A07,7.37,8.307,0.522,0.37,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A09,5.962,6.98,0.494,0.349,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A10,6.182,7.213,0.489,0.346,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_A11,7.27,8.135,0.549,0.389,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B01,5.963,7.052,0.47,0.333,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B03,6.132,7.493,0.389,0.275,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B04,6.163,7.29,0.458,0.324,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B05,5.845,6.677,0.562,0.398,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B06,5.773,6.463,0.62,0.439,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B07,7.25,8.487,0.424,0.3,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B09,5.79,6.587,0.576,0.407,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B10,6.865,7.633,0.587,0.416,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_B12,6.027,6.94,0.531,0.376,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_C04,6.93,7.99,0.48,0.339,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_C08,5.723,6.573,0.555,0.393,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_C10,5.625,6.98,0.391,0.276,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL336,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL336(Sox2_6_7)_20240809_C11,6.112,7.417,0.405,0.286,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_D01,6.892,11.423,0.043,0.03,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_D02,7.533,11.208,0.078,0.054,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_D04,5.417,10.01,0.041,0.028,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_D06,6.113,9.207,0.117,0.082,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_D11,5.683,10.475,0.036,0.024,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_D12,5.998,9.035,0.122,0.085,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_E03,5.592,9.715,0.057,0.04,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_E05,6.087,10.873,0.036,0.025,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_E06,5.617,10.318,0.038,0.026,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_E08,5.037,9.947,0.033,0.022,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_E11,5.963,8.723,0.148,0.104,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL337,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS23andPrdm14DHS52dn,Bl6/C_PL337(Sox2_6_7)_20240809_E12,5.303,10.207,0.033,0.023,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_A01,5.648,7.433,0.29,0.205,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_A02,5.688,7.685,0.251,0.177,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_A05,5.75,7.82,0.238,0.168,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_F09,5.772,7.878,0.232,0.164,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_F10,5.965,8.192,0.214,0.15,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_F11,5.507,7.205,0.308,0.218,EnhancerCluster
HPRT1RnoCpGspacer,spacer,PL338,EnhancerCluster_HPRT1RnoCpGspacer_Sox2DHS24andSall1DHS46dn,Bl6/C_PL338(Sox2_6_7)_20240809_G01,7.83,10.508,0.156,0.11,EnhancerCluster
